country,year,iso_code_energy,population_energy,gdp_energy,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita_energy,energy_per_gdp_energy,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption_energy,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,iso_code_co2,population_co2,gdp_co2,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita_co2,energy_per_gdp_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,energy_per_capita_calc,co2_per_capita_calc,energy_intensity,co2_intensity,primary_energy_consumption_energy_lag1,primary_energy_consumption_energy_lag2,primary_energy_consumption_energy_lag3,co2_lag1,co2_lag2,co2_lag3,energy_intensity_lag1,energy_intensity_lag2,energy_intensity_lag3,co2_intensity_lag1,co2_intensity_lag2,co2_intensity_lag3
India,2016,IND,1343944244.0,8057466126336.0,111.333,3.999,5.648,7.59,18.468,24.82,1.771,0.092,749.147,2.165,97.222,3413.603,4587.692,798.843,1073.6,1.032,33.728,2456.822,3301.831,76.591,55.748,1400.65,1042.194,1401.74,17.826,4.693,370.367,6148.214,1.025,4.753,345.287,859.879,1155.63,5662.336,7609.864,82.443,92.473,6.242,29.841,507.91,54.035,72.62,377.925,-5.545,-15.605,197.793,265.823,5.181,6.172,1050.11,-3.686,-14.91,323.002,95.525,128.38,240.339,9.159,3.925,5.707,22.698,619.405,183.125,246.11,460.886,17.557,7.527,-1.09,-0.078,-1.07,-1.761,95.22,28.201,37.9,70.851,2.704,1.157,9.504,218.223,2514.262,7.002,9.41,1870.808,-1.427,-6.832,351.212,472.009,0.671,30.553,53.755,17.202,8.82,-6.314,-3.623,12.799,7.895,39.998,1.227,0.233,0.653,1043.005,8262.856,7.037,24.459,524.185,154.925,208.21,390.035,14.854,6.37,72.052,12.705,30.661,8.602,11.56,22.814,0.825,0.373,32.715,26.288,109.178,32.33,43.45,81.237,3.1,1.327,IND,1343944293.0,8057466126336.0,123.281,0.092,2354.658,120.439,5.391,2476.599,109.007,4.604,1.843,0.307,0.299,1.752,0.292,0.284,1499.401,1.116,2184.525,1.625,0.271,1948.741,44248.211,83287.102,28505.486,156.121,2008.674,41732.004,11629.188,402.403,6189.113,1.028,3.756,0.003,113.622,0.085,2.041,2.544,121.941,0.091,867.525,0.646,251.169,0.187,614.597,0.457,0.076,24.39,8284.972,8.272,6.648,6.219,10.459,5.242,2.845,3.553,3.897,0.921,0.928,5.259,2.134,5.859999999999999,1.004,1.634,2.767,5.138,8.248,4.517,0.032,0.03,0.068,0.006,3419.055,2743.025,-170.133,-7.225,6.148213392697855e-06,1.7520502987098128e-06,1.0254906282500747e-09,2.9223306224071484e-10,7892.49,7652.732,7163.062,2234.219,2148.344,1995.098,1.0677761323273375e-09,1.1130945078053097e-09,1.1149653523119066e-09,3.022678169490556e-10,3.124779369350044e-10,3.1054668303398467e-10
India,2017,IND,1359657354.0,8550029459456.0,-27.967,-2.123,4.021,5.467,18.321,24.91,1.693,0.064,739.8,3.258,149.464,3484.081,4737.157,820.236,1115.24,0.846,27.922,2448.965,3329.753,75.798,55.505,1469.74,1080.964,1471.33,18.077,3.737,308.814,6304.288,1.003,3.305,251.487,881.855,1199.02,5781.862,7861.352,81.492,92.111,5.53,28.089,535.999,55.154,74.99,394.216,4.18,11.11,203.679,276.933,5.097,6.28,1088.49,5.775,16.946,339.948,99.893,135.82,250.025,9.231,3.983,8.887,53.868,673.273,200.278,272.31,495.179,18.508,7.889,-1.59,-0.108,-1.275,-1.684,93.536,27.514,37.41,68.794,2.543,1.096,2.941,73.934,2588.196,6.465,8.79,1903.565,-0.365,-1.724,345.885,470.285,0.597,30.326,46.837,14.988,8.82,-12.87,-6.918,11.023,7.895,34.447,1.019,0.233,0.549,1082.133,8571.671,10.73,55.552,579.737,172.764,234.9,426.385,15.965,6.793,83.275,25.252,55.912,15.842,21.54,41.122,1.464,0.655,21.119,22.396,131.573,38.708,52.63,96.769,3.577,1.542,IND,1359657392.0,8550029459456.0,121.047,0.089,2426.607,71.949,3.056,2505.169,28.57,1.154,1.842,0.293,0.291,1.785,0.284,0.282,1551.256,1.141,2281.589,1.678,0.267,2069.788,46674.816,85792.273,30056.742,158.944,2127.596,41810.57,12261.747,402.403,6351.181,1.006,2.823,0.002,118.922,0.087,2.075,2.564,78.562,0.058,876.481,0.645,257.0,0.189,632.558,0.465,0.076,24.39,8600.742,8.019,6.742,6.229,10.689,5.351,2.933,3.598,4.029,0.917,0.951,5.241,2.201,5.859999999999999,0.729,1.668,1.857,5.206,8.248,4.549,0.032,0.031,0.069,0.006,3486.594,2821.828,-145.018,-5.976,6.304287602154207e-06,1.7847194552670062e-06,1.0025311656113729e-09,2.838127063195399e-10,8262.856,7892.49,7652.732,2354.658,2234.219,2148.344,1.0254906282500747e-09,1.0677761323273375e-09,1.1130945078053097e-09,2.9223306224071484e-10,3.022678169490556e-10,3.124779369350044e-10
India,2018,IND,1374659017.0,9173200797696.0,92.854,5.077,7.67,10.544,19.801,27.22,1.724,0.117,735.122,5.16,244.445,3623.882,4981.602,872.114,1198.86,6.775,225.592,2586.347,3555.345,75.917,55.213,1575.34,1145.986,1579.18,18.407,5.736,491.689,6593.17,0.988,5.148,404.725,928.608,1276.52,6013.183,8266.076,80.834,91.616,8.202,43.964,579.963,51.838,71.26,421.896,-0.729,-2.018,199.988,274.915,4.512,6.428,1160.89,2.9,8.118,348.066,101.662,139.75,253.202,8.85,3.858,13.703,83.178,756.452,220.171,302.66,550.283,19.166,8.384,-3.84,-0.244,4.373,3.605,97.141,28.407,39.05,70.666,2.473,1.077,4.494,116.316,2704.512,4.656,6.4,1967.406,-2.201,-10.349,334.582,459.936,0.405,29.975,57.51,18.403,8.82,22.789,10.674,13.388,7.895,41.836,1.165,0.233,0.637,1148.779,9063.36,15.212,79.573,659.31,191.764,263.61,479.617,16.693,7.307,67.455,37.25,93.162,26.428,36.33,67.771,2.301,1.033,14.596,18.455,150.028,43.873,60.31,109.138,3.819,1.663,IND,1374659068.0,9173200797696.0,138.965,0.101,2593.058,166.451,6.859,2697.3,192.131,7.669,1.962,0.294,0.297,1.886,0.283,0.285,1668.318,1.214,2431.88,1.769,0.265,2208.753,49267.875,88489.57,31725.061,161.434,2253.797,41914.809,12918.831,402.403,6638.485,0.991,2.49,0.002,126.201,0.092,2.183,2.679,104.242,0.076,891.333,0.648,264.434,0.192,657.084,0.478,0.076,24.39,9088.107,8.939,7.06,6.648,11.314,5.489,3.026,3.649,4.17,0.91,0.975,5.229,2.269,5.859999999999999,0.612,1.689,2.711,5.364,8.248,4.584,0.033,0.032,0.071,0.006,3682.077,3001.356,-161.178,-6.216,6.593169569992348e-06,1.8863280797126333e-06,9.880259028316935e-10,2.8267755794152996e-10,8571.671,8262.856,7892.49,2426.607,2354.658,2234.219,1.0025311656113729e-09,1.0254906282500747e-09,1.0677761323273375e-09,2.838127063195399e-10,2.9223306224071484e-10,3.022678169490556e-10
India,2019,IND,1389030252.0,9595463401472.0,23.248,2.451,9.356,12.996,22.685,31.51,1.943,0.141,714.876,0.149,7.422,3591.731,4989.023,863.019,1198.76,-1.588,-56.466,2518.936,3498.878,73.902,54.029,1618.96,1165.533,1622.1,18.571,2.408,218.234,6682.068,0.967,1.299,107.392,917.028,1273.78,6028.284,8373.468,78.527,90.681,2.161,12.536,592.498,51.799,71.95,426.555,-2.131,-5.86,193.7,269.055,4.436,6.417,1159.6,15.982,53.631,401.696,116.679,162.07,289.192,9.991,4.35,14.627,104.033,860.484,250.765,348.32,619.486,21.473,9.319,-3.14,-0.194,15.652,14.648,111.789,32.512,45.16,80.48,2.784,1.211,3.233,87.434,2791.946,2.21,3.07,2009.997,-5.209,-23.959,313.871,435.976,0.189,30.236,59.338,18.988,8.82,3.178,1.828,13.67,7.895,42.719,1.171,0.233,0.643,1167.793,9281.595,14.477,89.385,748.695,218.253,303.16,539.006,18.689,8.108,27.234,24.785,117.947,33.311,46.27,84.913,2.852,1.277,4.979,6.69,156.718,45.579,63.31,112.826,3.903,1.697,IND,1389030303.0,9595463401472.0,143.664,0.103,2612.888,19.83,0.765,2665.538,-31.761,-1.178,1.919,0.278,0.286,1.881,0.272,0.28,1661.94,1.196,2452.717,1.766,0.256,2352.417,51880.762,91155.109,33387.0,163.888,2382.473,41967.461,13594.984,402.403,6736.512,0.971,2.454,0.002,128.676,0.093,2.174,2.658,52.65,0.038,891.979,0.642,271.832,0.196,676.154,0.487,0.076,24.39,9317.351,8.851,7.042,6.519,11.31,5.62,3.116,3.697,4.305,0.902,0.998,5.211,2.337,5.859999999999999,0.564,1.686,1.39,5.448,8.248,4.618,0.033,0.033,0.073,0.006,3692.7,3020.205,-160.171,-6.13,6.6820682894673144e-06,1.881087831098238e-06,9.67289917293223e-10,2.723045141935686e-10,9063.36,8571.671,8262.856,2593.058,2426.607,2354.658,9.880259028316935e-10,1.0025311656113729e-09,1.0254906282500747e-09,2.8267755794152996e-10,2.838127063195399e-10,2.9223306224071484e-10
India,2020,IND,1402617645.0,8945313775616.0,-6.26,-0.813,8.685,12.182,23.428,32.86,2.077,0.139,702.429,-5.499,-274.352,3361.338,4714.672,815.461,1143.78,-0.051,-1.797,2493.253,3497.081,72.302,53.92,1581.83,1127.77,1581.94,19.225,-5.273,-489.375,6268.437,0.983,-6.178,-517.343,870.986,1221.66,5601.046,7856.125,77.225,89.847,1.874,11.103,603.601,53.322,74.79,430.339,-11.689,-31.449,169.402,237.606,4.728,6.903,1111.2,1.02,3.097,404.793,116.71,163.7,288.598,10.348,4.629,3.167,27.237,887.721,256.863,360.28,632.903,22.775,10.153,-0.11,-0.007,-1.217,-1.633,110.156,31.805,44.61,78.536,2.82,1.26,-9.101,-254.094,2537.853,2.203,3.09,1809.369,-6.239,-27.199,291.439,408.778,0.195,29.024,62.137,19.884,8.82,4.717,2.799,14.176,7.895,44.301,1.257,0.233,0.711,1127.848,8792.22,3.816,28.87,777.565,225.058,315.67,554.367,19.955,8.893,26.853,31.303,149.25,41.836,58.68,106.408,3.709,1.707,-4.56,-7.515,149.203,43.084,60.43,106.375,3.82,1.706,IND,1402617692.0,8945313775616.0,122.908,0.088,2421.552,-191.336,-7.323,2460.551,-204.988,-7.69,1.754,0.275,0.279,1.726,0.271,0.274,1561.799,1.113,2247.817,1.603,0.251,2475.325,54302.312,93615.664,34948.801,166.694,2510.467,42006.457,14201.029,402.403,6322.297,0.987,2.806,0.002,127.994,0.091,2.013,2.507,38.998,0.028,898.078,0.64,279.078,0.199,606.045,0.432,0.076,24.39,8828.374,7.502,6.894,6.38,10.947,5.69,3.194,3.738,4.425,0.897,1.019,5.194,2.396,5.859999999999999,0.7,1.692,1.134,5.529,8.248,4.65,0.033,0.034,0.074,0.006,3515.709,2822.871,-173.735,-7.175,6.268436755620591e-06,1.7264519147388585e-06,9.828855890965704e-10,2.707062111785168e-10,9281.595,9063.36,8571.671,2612.888,2593.058,2426.607,9.67289917293223e-10,9.880259028316935e-10,1.0025311656113729e-09,2.723045141935686e-10,2.8267755794152996e-10,2.838127063195399e-10
India,2021,IND,1414203840.0,9801620783104.0,61.522,7.495,13.914,19.677,25.102,35.5,2.094,0.207,709.881,13.535,638.12,3785.021,5352.792,887.821,1255.56,6.277,219.525,2628.055,3716.606,74.052,56.372,1695.48,1198.894,1695.51,18.921,8.562,752.749,6749.358,0.974,9.028,709.225,932.928,1319.35,6056.659,8565.351,77.814,90.204,3.334,20.126,623.727,42.71,60.4,441.045,20.11,47.782,201.801,285.388,3.562,6.569,1203.61,-2.059,-9.313,395.48,113.378,160.34,279.649,9.457,4.165,6.127,42.459,930.18,265.987,376.16,657.741,22.186,9.796,-0.03,-0.002,-1.558,-1.984,108.172,31.056,43.92,76.49,2.59,1.139,2.009,50.979,2588.831,2.397,3.39,1830.593,-3.269,-13.363,279.602,395.414,0.2,27.264,66.242,21.197,8.82,6.607,4.105,14.989,7.895,46.841,1.25,0.233,0.698,1198.915,9544.969,7.21,44.442,822.007,234.931,332.24,581.251,19.595,8.657,16.124,23.639,172.888,48.303,68.31,122.251,4.029,1.821,12.688,18.516,167.72,48.147,68.09,118.597,4.016,1.766,IND,1414203889.0,9801620783104.0,149.033,0.105,2674.222,252.67,10.434,2687.043,226.493,9.205,1.9,0.274,0.28,1.891,0.273,0.279,1767.297,1.25,2450.051,1.732,0.25,2624.359,56976.535,96302.703,36716.098,169.465,2643.659,42019.281,14822.958,402.403,6809.693,0.978,2.772,0.002,133.192,0.094,2.188,2.674,12.822,0.009,919.331,0.65,277.707,0.196,621.928,0.44,0.076,24.39,9585.078,8.786,7.229,6.627,11.677,5.807,3.28,3.784,4.562,0.893,1.04,5.173,2.453,5.859999999999999,0.684,1.681,0.361,5.394,8.248,4.686,0.034,0.036,0.076,0.006,3781.196,3093.932,-224.171,-8.383,6.749358706309264e-06,1.890973445060296e-06,9.738153731119229e-10,2.7283467287469587e-10,8792.22,9281.595,9063.36,2421.552,2612.888,2593.058,9.828855890965704e-10,9.67289917293223e-10,9.880259028316935e-10,2.707062111785168e-10,2.723045141935686e-10,2.8267755794152996e-10
India,2022,IND,1425423157.0,10476248367104.0,42.38,8.339,19.654,28.016,27.059,38.57,2.108,0.28,702.81,3.896,208.542,3901.532,5561.334,950.055,1354.23,12.478,463.769,2932.726,4180.375,74.03,55.589,1827.57,1282.125,1829.3,19.458,5.39,514.509,7057.187,0.96,4.472,383.023,985.244,1404.39,6277.696,8948.373,76.772,89.444,-6.608,-41.219,582.508,32.608,46.48,408.657,4.426,12.631,209.074,298.019,2.541,5.823,1285.65,9.044,34.708,430.188,122.728,174.94,301.797,9.563,4.3,14.712,125.857,1056.037,298.094,424.91,740.858,23.228,10.556,-1.73,-0.095,5.184,5.328,113.5,32.404,46.19,79.626,2.525,1.135,8.332,215.699,2804.53,2.582,3.68,1967.507,-2.872,-11.357,269.434,384.057,0.201,28.033,72.791,23.293,8.82,9.886,6.549,16.341,7.895,51.066,1.273,0.233,0.728,1283.338,10059.478,15.944,120.529,942.536,265.69,378.72,661.233,20.703,9.421,38.835,66.552,239.44,66.759,95.16,167.978,5.202,2.393,2.865,4.381,172.101,49.143,70.05,120.737,3.829,1.72,IND,1425423212.0,10476248367104.0,164.323,0.115,2831.166,156.944,5.869,2823.01,135.966,5.06,1.98,0.269,0.279,1.986,0.27,0.28,1855.854,1.302,2566.987,1.801,0.245,2788.681,59807.703,99125.711,38571.949,172.389,2767.667,42011.125,15507.016,402.403,7129.11,0.964,2.924,0.002,124.009,0.087,2.29,2.773,-8.156,-0.006,933.884,0.655,283.756,0.199,684.057,0.48,0.076,24.39,10103.183,10.263,7.592,6.913,12.221,5.959,3.37,3.833,4.703,0.889,1.056,5.149,2.517,5.859999999999999,0.725,1.571,-0.23,5.744,8.248,4.726,0.034,0.037,0.078,0.006,3953.229,3264.843,-264.18,-9.331,7.057187159195276e-06,1.98619327661124e-06,9.602175938847839e-10,2.70246170269313e-10,9544.969,8792.22,9281.595,2674.222,2421.552,2612.888,9.738153731119229e-10,9.828855890965704e-10,9.67289917293223e-10,2.7283467287469587e-10,2.707062111785168e-10,2.723045141935686e-10
India,2023,IND,1438069540.0,10476248367104.0,22.563,6.321,23.877,34.337,25.924,37.28,1.904,0.319,713.013,10.355,575.889,4267.682,6137.224,1023.094,1471.28,11.817,494.007,3250.456,4674.382,75.133,56.992,1956.55,1360.539,1958.24,19.272,7.638,768.382,7529.441,0.96,8.364,748.43,1062.584,1528.07,6742.931,9696.803,78.033,90.047,6.495,37.836,620.344,36.584,52.61,431.373,5.985,17.836,219.638,315.855,2.687,5.761,1396.25,-14.651,-65.716,364.473,103.729,149.17,253.446,7.618,3.385,2.983,15.733,1071.77,299.13,430.17,745.284,21.967,9.953,-1.69,-0.086,4.351,4.071,117.572,33.517,48.2,81.757,2.461,1.092,4.803,134.705,2939.235,2.907,4.18,2043.875,-1.425,-5.472,263.259,378.585,0.213,27.295,71.896,23.007,8.82,-1.23,-0.895,15.998,7.895,49.994,1.175,0.233,0.668,1361.714,10827.859,2.822,11.662,954.198,265.613,381.97,663.527,19.506,8.861,19.162,43.793,283.233,78.863,113.41,196.954,5.791,2.63,17.219,28.158,200.259,57.097,82.11,139.256,4.193,1.86,IND,1438069597.0,10476248367104.0,177.226,0.123,3062.324,231.158,8.165,3037.99,214.98,7.615,2.113,0.269,0.28,2.129,0.27,0.283,2032.012,1.413,2566.987,1.801,0.245,2965.908,62870.027,102163.703,40603.965,175.257,2900.087,41986.789,16224.814,402.403,7586.2,0.964,2.868,0.002,132.42,0.092,2.431,2.918,-24.334,-0.017,940.655,0.654,288.717,0.201,717.799,0.499,0.076,24.39,10837.855,11.293,8.103,7.335,13.194,6.132,3.469,3.889,4.86,0.885,1.074,5.124,2.582,5.859999999999999,0.698,1.676,-0.671,5.879,8.248,4.771,0.035,0.038,0.08,0.007,4196.449,3495.332,-264.18,-9.331,7.529440474763128e-06,2.1294685642394524e-06,1.0335626476745318e-09,2.9231113015761127e-10,10059.478,9544.969,8792.22,2831.166,2674.222,2421.552,9.602175938847839e-10,9.738153731119229e-10,9.828855890965704e-10,2.70246170269313e-10,2.7283467287469587e-10,2.707062111785168e-10
India,2024,IND,1450935728.0,10476248367104.0,38.713,13.293,32.827,47.63,24.694,35.83,1.741,0.422,708.322,3.953,242.603,4397.042,6379.826,1057.304,1534.08,7.29,340.767,3456.493,5015.149,74.559,56.578,2054.47,1415.962,2057.54,19.372,4.693,508.197,7812.928,0.96,4.275,414.585,1099.58,1595.42,6968.874,10111.388,77.54,89.67,13.295,82.474,702.818,39.368,57.12,484.39,2.432,7.682,222.985,323.537,2.776,6.233,1457.4,4.747,17.303,381.776,107.662,156.21,263.124,7.592,3.386,10.193,93.024,1164.794,318.498,462.12,802.788,22.46,10.33,-3.07,-0.149,13.483,15.853,133.425,37.7,54.7,91.958,2.659,1.183,3.045,89.509,3028.744,2.908,4.22,2087.442,1.025,3.881,263.599,382.465,0.205,26.86,69.53,22.249,8.82,-3.291,-2.366,15.335,7.895,47.921,1.081,0.233,0.617,1418.078,11336.057,9.801,77.172,1031.37,280.798,407.42,710.831,19.801,9.146,17.764,50.313,333.546,92.223,133.81,229.883,6.503,2.958,-0.685,-1.371,198.888,56.219,81.57,137.076,3.964,1.764,IND,1438069597.0,10476248367104.0,177.226,0.123,3062.324,231.158,8.165,3037.99,214.98,7.615,2.113,0.269,0.28,2.129,0.27,0.283,2032.012,1.413,2566.987,1.801,0.245,2965.908,62870.027,102163.703,40603.965,175.257,2900.087,41986.789,16224.814,402.403,7586.2,0.964,2.868,0.002,132.42,0.092,2.431,2.918,-24.334,-0.017,940.655,0.654,288.717,0.201,717.799,0.499,0.076,24.39,10837.855,11.293,8.103,7.335,13.194,6.132,3.469,3.889,4.86,0.885,1.074,5.124,2.582,5.859999999999999,0.698,1.676,-0.671,5.879,8.248,4.771,0.035,0.038,0.08,0.007,4196.449,3495.332,-264.18,-9.331,7.812928430417694e-06,2.1294685642394524e-06,1.082072188704102e-09,2.9231113015761127e-10,10827.859,10059.478,9544.969,3062.324,2831.166,2674.222,1.0335626476745318e-09,9.602175938847839e-10,9.738153731119229e-10,2.9231113015761127e-10,2.70246170269313e-10,2.7283467287469587e-10
Indonesia,1993,IDN,193305126.0,912702701568.0,121.396,0.0,0.0,0.0,19.808,4.28,4.366,0.0,630.661,16.573,8.146,296.406,57.297,55.256,10.681,23.345,35.773,977.772,189.008,26.9,7.514,98.04,453.726,39.707,5.334,6.554,46.982,3951.487,0.837,7.179,49.195,153.759,29.722,3799.447,734.453,74.853,96.314,6.074,13.095,228.691,22.334,4.317,1183.058,3.89,20.165,2785.625,538.476,10.873,29.99,61.83,-7.821,-2.096,24.697,45.995,8.891,127.764,22.391,3.239,-6.972,-2.076,28.11,51.644,9.983,145.417,25.142,3.686,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648,27.954,448.465,76.168,14.724,2319.984,0.157,1.403,4623.662,893.777,37.081,58.81,3.412,1.092,5.3,0.574,0.019,5.649,24.528,17.653,2.75,5.406,0.447,205.413,763.843,-6.972,-2.076,28.11,51.644,9.983,145.417,25.142,3.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDN,193305171.0,912702701568.0,10.775,0.056,215.109,15.69,7.868,658.467,-158.099,-19.361,3.406,0.721,0.862,1.113,0.236,0.282,21.31,0.11,193.994,1.004,0.213,102.198,3493.402,48096.051,246.427,235.57,556.633,53622.871,2352.574,402.403,3983.798,0.837,12.6,0.065,57.66,0.298,1.818,6.506,443.358,2.294,216.533,1.12,40.827,0.211,112.763,0.583,0.076,24.39,763.843,1.951,0.945,2.375,0.25,0.737,0.398,3.121,0.053,2.638,0.612,8.027,0.791,5.859999999999999,5.39,1.433,8.914,1.223,8.248,2.947,0.007,0.023,0.03,0.001,1257.568,351.395,-21.115,-9.816,3.9514885911509455e-06,1.1127948563776335e-06,8.369023107828399e-10,2.356835359755682e-10,716.86,652.938,600.179,199.419,174.865,155.081,8.515997467675979e-10,8.302450910620353e-10,8.352653594842506e-10,2.369014450529359e-10,2.2235006669632158e-10,2.158252574884777e-10
Indonesia,1994,IDN,196591779.0,986200276992.0,121.396,0.0,0.0,0.0,19.808,4.28,4.366,0.0,630.661,0.035,0.02,291.553,57.317,65.136,12.805,19.181,36.253,1145.832,225.261,27.881,7.176,98.04,453.726,45.928,5.88,4.687,35.804,4067.55,0.811,5.043,37.037,184.847,36.339,3924.322,771.489,79.122,96.596,18.427,42.14,270.831,62.737,12.333,1377.634,13.939,75.057,3120.847,613.533,26.854,33.91,61.83,-10.214,-2.523,22.175,40.607,7.983,112.796,17.381,2.776,-3.969,-0.923,27.187,48.765,9.587,138.292,20.873,3.404,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.142,-5.124,443.341,56.975,11.201,2255.136,0.116,1.039,4551.649,894.817,24.387,55.509,5.012,1.604,5.3,46.882,1.6,8.159,24.528,25.496,3.492,5.406,0.628,233.623,799.647,-3.969,-0.923,27.187,48.765,9.587,138.292,20.873,3.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IDN,196591830.0,986200276992.0,12.538,0.064,219.372,4.263,1.982,939.92,281.453,42.744,4.781,0.953,1.175,1.116,0.222,0.274,26.648,0.136,199.495,1.015,0.202,114.736,3712.774,49035.969,273.075,246.511,616.942,54343.422,2461.509,402.403,4102.256,0.811,10.942,0.056,60.309,0.307,1.85,7.497,720.548,3.665,224.298,1.141,41.912,0.213,108.934,0.554,0.076,24.39,799.647,2.127,0.954,3.254,0.311,0.793,0.412,3.124,0.058,2.667,0.649,8.063,0.803,5.859999999999999,3.477,1.485,12.235,1.178,8.248,2.972,0.007,0.023,0.031,0.001,1473.804,363.642,-19.877,-9.061,4.067550556119623e-06,1.115875466442318e-06,8.108363165735419e-10,2.2244163291973964e-10,763.843,716.86,652.938,215.109,199.419,174.865,8.369023107828399e-10,8.515997467675979e-10,8.302450910620353e-10,2.356835359755682e-10,2.369014450529359e-10,2.2235006669632158e-10
